measurement_pk,acclimation_pk,specification_date
TRAMEA027368,TRAACC000006,
TRAMEA027369,TRAACC000006,
TRAMEA027370,TRAACC000006,
TRAMEA027371,TRAACC000006,
TRAMEA027372,TRAACC000006,
TRAMEA027373,TRAACC000006,
TRAMEA027374,TRAACC000006,
TRAMEA027375,TRAACC000006,
TRAMEA027376,TRAACC000006,
TRAMEA027377,TRAACC000006,
TRAMEA027378,TRAACC000006,
TRAMEA027379,TRAACC000006,
TRAMEA027380,TRAACC000006,
TRAMEA027381,TRAACC000006,
TRAMEA027382,TRAACC000006,
TRAMEA027383,TRAACC000006,
TRAMEA027384,TRAACC000006,
TRAMEA027385,TRAACC000006,
TRAMEA027386,TRAACC000006,
TRAMEA027387,TRAACC000006,
TRAMEA027388,TRAACC000006,
TRAMEA027389,TRAACC000006,
TRAMEA027390,TRAACC000006,
TRAMEA027391,TRAACC000006,
TRAMEA027392,TRAACC000006,
TRAMEA027393,TRAACC000006,
TRAMEA027394,TRAACC000006,
TRAMEA027395,TRAACC000006,
TRAMEA027396,TRAACC000006,
TRAMEA027397,TRAACC000006,
TRAMEA027398,TRAACC000006,
TRAMEA027399,TRAACC000006,
TRAMEA027400,TRAACC000006,
TRAMEA027401,TRAACC000006,
TRAMEA027402,TRAACC000006,
TRAMEA027403,TRAACC000006,
TRAMEA027404,TRAACC000006,
TRAMEA027405,TRAACC000006,
TRAMEA027406,TRAACC000006,
TRAMEA027407,TRAACC000006,
TRAMEA027408,TRAACC000006,
TRAMEA027409,TRAACC000006,
TRAMEA027410,TRAACC000006,
TRAMEA027411,TRAACC000006,
TRAMEA027412,TRAACC000006,
TRAMEA027413,TRAACC000006,
TRAMEA027414,TRAACC000006,
TRAMEA027415,TRAACC000006,
TRAMEA027416,TRAACC000006,
TRAMEA027417,TRAACC000006,
TRAMEA027418,TRAACC000006,
TRAMEA027419,TRAACC000006,
TRAMEA027420,TRAACC000006,
TRAMEA027421,TRAACC000006,
TRAMEA027422,TRAACC000006,
TRAMEA027423,TRAACC000006,
TRAMEA027424,TRAACC000006,
TRAMEA027425,TRAACC000006,
TRAMEA027426,TRAACC000006,
TRAMEA027427,TRAACC000006,
TRAMEA027428,TRAACC000006,
TRAMEA027429,TRAACC000006,
TRAMEA027430,TRAACC000006,
TRAMEA027431,TRAACC000006,
TRAMEA027432,TRAACC000006,
TRAMEA027433,TRAACC000006,
TRAMEA027434,TRAACC000006,
TRAMEA027435,TRAACC000006,
TRAMEA027436,TRAACC000006,
TRAMEA027437,TRAACC000006,
TRAMEA027438,TRAACC000006,
TRAMEA027439,TRAACC000006,
TRAMEA027440,TRAACC000006,
TRAMEA027441,TRAACC000006,
TRAMEA027442,TRAACC000006,
TRAMEA027443,TRAACC000006,
TRAMEA027444,TRAACC000006,
TRAMEA027445,TRAACC000006,
TRAMEA027446,TRAACC000006,
TRAMEA027447,TRAACC000006,
TRAMEA027448,TRAACC000006,
TRAMEA027449,TRAACC000006,
TRAMEA027450,TRAACC000006,
TRAMEA027451,TRAACC000006,
TRAMEA027452,TRAACC000006,
TRAMEA027453,TRAACC000006,
TRAMEA027454,TRAACC000006,
TRAMEA027455,TRAACC000006,
TRAMEA027456,TRAACC000006,
TRAMEA027457,TRAACC000006,
TRAMEA027458,TRAACC000006,
TRAMEA027459,TRAACC000006,
TRAMEA027460,TRAACC000006,
TRAMEA027461,TRAACC000006,
TRAMEA027462,TRAACC000006,
TRAMEA027463,TRAACC000006,
TRAMEA027464,TRAACC000006,
TRAMEA027465,TRAACC000006,
TRAMEA027466,TRAACC000006,
TRAMEA027467,TRAACC000006,
TRAMEA027468,TRAACC000006,
TRAMEA027469,TRAACC000006,
TRAMEA027470,TRAACC000006,
TRAMEA027471,TRAACC000006,
TRAMEA027472,TRAACC000006,
TRAMEA027473,TRAACC000006,
TRAMEA027474,TRAACC000006,
TRAMEA027475,TRAACC000006,
TRAMEA027476,TRAACC000006,
TRAMEA027477,TRAACC000006,
TRAMEA027478,TRAACC000006,
TRAMEA027479,TRAACC000006,
TRAMEA027480,TRAACC000006,
TRAMEA027481,TRAACC000006,
TRAMEA027482,TRAACC000006,
TRAMEA027483,TRAACC000006,
TRAMEA027484,TRAACC000006,
TRAMEA027485,TRAACC000006,
TRAMEA027486,TRAACC000006,
TRAMEA027487,TRAACC000006,
TRAMEA027488,TRAACC000006,
TRAMEA027489,TRAACC000006,
TRAMEA027490,TRAACC000006,
TRAMEA027491,TRAACC000006,
TRAMEA027492,TRAACC000006,
TRAMEA027493,TRAACC000006,
TRAMEA027494,TRAACC000006,
TRAMEA027495,TRAACC000006,
TRAMEA027496,TRAACC000006,
TRAMEA027497,TRAACC000006,
TRAMEA027498,TRAACC000006,
TRAMEA027499,TRAACC000006,
TRAMEA027500,TRAACC000006,
TRAMEA027501,TRAACC000006,
TRAMEA027502,TRAACC000006,
TRAMEA027503,TRAACC000006,
TRAMEA027504,TRAACC000006,
TRAMEA027505,TRAACC000006,
TRAMEA027506,TRAACC000006,
TRAMEA027507,TRAACC000006,
TRAMEA027508,TRAACC000006,
TRAMEA027509,TRAACC000006,
TRAMEA027510,TRAACC000006,
TRAMEA027511,TRAACC000006,
TRAMEA027512,TRAACC000006,
TRAMEA027513,TRAACC000006,
TRAMEA027514,TRAACC000006,
TRAMEA027515,TRAACC000006,
TRAMEA027516,TRAACC000006,
TRAMEA027517,TRAACC000006,
TRAMEA027518,TRAACC000006,
TRAMEA027519,TRAACC000006,
TRAMEA027520,TRAACC000006,
TRAMEA027521,TRAACC000006,
TRAMEA027522,TRAACC000006,
TRAMEA027523,TRAACC000006,
TRAMEA027524,TRAACC000006,
TRAMEA027525,TRAACC000006,
TRAMEA027526,TRAACC000006,
TRAMEA027527,TRAACC000006,
TRAMEA027528,TRAACC000006,
TRAMEA027644,TRAACC000006,
TRAMEA027645,TRAACC000006,
TRAMEA027646,TRAACC000006,
TRAMEA027647,TRAACC000006,
TRAMEA027648,TRAACC000006,
TRAMEA027649,TRAACC000006,
TRAMEA027650,TRAACC000006,
TRAMEA027651,TRAACC000006,
TRAMEA027652,TRAACC000006,
TRAMEA027653,TRAACC000006,
TRAMEA027654,TRAACC000006,
TRAMEA027655,TRAACC000006,
TRAMEA027656,TRAACC000006,
TRAMEA027657,TRAACC000006,
TRAMEA027658,TRAACC000006,
TRAMEA027659,TRAACC000006,
TRAMEA027660,TRAACC000006,
TRAMEA027661,TRAACC000006,
TRAMEA027662,TRAACC000006,
TRAMEA027663,TRAACC000006,
TRAMEA027664,TRAACC000006,
TRAMEA027665,TRAACC000006,
TRAMEA027666,TRAACC000006,
TRAMEA027667,TRAACC000006,
TRAMEA027668,TRAACC000006,
TRAMEA027669,TRAACC000006,
TRAMEA027670,TRAACC000006,
TRAMEA027671,TRAACC000006,
TRAMEA027672,TRAACC000006,
TRAMEA027673,TRAACC000006,
TRAMEA027674,TRAACC000006,
TRAMEA027675,TRAACC000006,
TRAMEA027676,TRAACC000006,
TRAMEA027677,TRAACC000006,
TRAMEA027678,TRAACC000006,
TRAMEA027679,TRAACC000006,
TRAMEA027680,TRAACC000006,
TRAMEA027681,TRAACC000006,
TRAMEA027682,TRAACC000006,
TRAMEA027683,TRAACC000006,
TRAMEA027684,TRAACC000006,
TRAMEA027685,TRAACC000006,
TRAMEA027686,TRAACC000006,
TRAMEA027687,TRAACC000006,
TRAMEA027688,TRAACC000006,
TRAMEA027689,TRAACC000006,
TRAMEA027690,TRAACC000006,
TRAMEA027691,TRAACC000006,
TRAMEA027692,TRAACC000006,
TRAMEA027693,TRAACC000006,
TRAMEA027694,TRAACC000006,
TRAMEA027695,TRAACC000006,
TRAMEA027696,TRAACC000006,
TRAMEA027697,TRAACC000006,
TRAMEA027698,TRAACC000006,
TRAMEA027699,TRAACC000006,
TRAMEA027700,TRAACC000006,
TRAMEA027701,TRAACC000006,
TRAMEA027702,TRAACC000006,
TRAMEA027703,TRAACC000006,
TRAMEA027704,TRAACC000006,
TRAMEA027705,TRAACC000006,
TRAMEA027706,TRAACC000006,
TRAMEA027707,TRAACC000006,
TRAMEA027708,TRAACC000006,
TRAMEA027709,TRAACC000006,
TRAMEA027710,TRAACC000006,
TRAMEA027711,TRAACC000006,
TRAMEA027712,TRAACC000006,
TRAMEA027713,TRAACC000006,
TRAMEA027714,TRAACC000006,
TRAMEA027715,TRAACC000006,
TRAMEA027716,TRAACC000006,
TRAMEA027717,TRAACC000006,
TRAMEA027718,TRAACC000006,
TRAMEA027719,TRAACC000006,
TRAMEA027720,TRAACC000006,
TRAMEA027721,TRAACC000006,
TRAMEA027722,TRAACC000006,
TRAMEA027723,TRAACC000006,
TRAMEA027724,TRAACC000006,
TRAMEA027725,TRAACC000006,
TRAMEA027726,TRAACC000006,
TRAMEA027727,TRAACC000006,
TRAMEA027728,TRAACC000006,
TRAMEA027729,TRAACC000006,
TRAMEA027730,TRAACC000006,
TRAMEA027731,TRAACC000006,
TRAMEA027732,TRAACC000006,
TRAMEA027733,TRAACC000006,
TRAMEA027734,TRAACC000006,
TRAMEA027735,TRAACC000006,
TRAMEA027736,TRAACC000006,
TRAMEA027737,TRAACC000006,
TRAMEA027738,TRAACC000006,
TRAMEA027529,TRAACC000007,
TRAMEA027530,TRAACC000007,
TRAMEA027531,TRAACC000007,
TRAMEA027532,TRAACC000007,
TRAMEA027533,TRAACC000007,
TRAMEA027534,TRAACC000007,
TRAMEA027535,TRAACC000007,
TRAMEA027536,TRAACC000007,
TRAMEA027537,TRAACC000007,
TRAMEA027538,TRAACC000007,
TRAMEA027539,TRAACC000007,
TRAMEA027540,TRAACC000007,
TRAMEA027541,TRAACC000007,
TRAMEA027542,TRAACC000007,
TRAMEA027543,TRAACC000007,
TRAMEA027544,TRAACC000007,
TRAMEA027545,TRAACC000007,
TRAMEA027546,TRAACC000007,
TRAMEA027547,TRAACC000007,
TRAMEA027548,TRAACC000007,
TRAMEA027549,TRAACC000007,
TRAMEA027550,TRAACC000007,
TRAMEA027551,TRAACC000007,
TRAMEA027552,TRAACC000007,
TRAMEA027553,TRAACC000007,
TRAMEA027554,TRAACC000007,
TRAMEA027555,TRAACC000007,
TRAMEA027556,TRAACC000007,
TRAMEA027557,TRAACC000007,
TRAMEA027558,TRAACC000007,
TRAMEA027559,TRAACC000007,
TRAMEA027560,TRAACC000007,
TRAMEA027561,TRAACC000007,
TRAMEA027562,TRAACC000007,
TRAMEA027563,TRAACC000007,
TRAMEA027564,TRAACC000007,
TRAMEA027565,TRAACC000007,
TRAMEA027566,TRAACC000007,
TRAMEA027567,TRAACC000007,
TRAMEA027568,TRAACC000007,
TRAMEA027569,TRAACC000007,
TRAMEA027570,TRAACC000007,
TRAMEA027571,TRAACC000007,
TRAMEA027572,TRAACC000007,
TRAMEA027573,TRAACC000007,
TRAMEA027574,TRAACC000007,
TRAMEA027575,TRAACC000007,
TRAMEA027576,TRAACC000007,
TRAMEA027577,TRAACC000007,
TRAMEA027578,TRAACC000007,
TRAMEA027579,TRAACC000007,
TRAMEA027580,TRAACC000007,
TRAMEA027581,TRAACC000007,
TRAMEA027582,TRAACC000007,
TRAMEA027583,TRAACC000007,
TRAMEA027584,TRAACC000007,
TRAMEA027585,TRAACC000007,
TRAMEA027586,TRAACC000007,
TRAMEA027587,TRAACC000007,
TRAMEA027588,TRAACC000007,
TRAMEA027589,TRAACC000007,
TRAMEA027590,TRAACC000007,
TRAMEA027591,TRAACC000007,
TRAMEA027592,TRAACC000007,
TRAMEA027593,TRAACC000007,
TRAMEA027594,TRAACC000007,
TRAMEA027595,TRAACC000007,
TRAMEA027596,TRAACC000007,
TRAMEA027597,TRAACC000007,
TRAMEA027598,TRAACC000007,
TRAMEA027599,TRAACC000007,
TRAMEA027600,TRAACC000007,
TRAMEA027601,TRAACC000007,
TRAMEA027602,TRAACC000007,
TRAMEA027603,TRAACC000007,
TRAMEA027604,TRAACC000007,
TRAMEA027605,TRAACC000007,
TRAMEA027606,TRAACC000007,
TRAMEA027607,TRAACC000007,
TRAMEA027608,TRAACC000007,
TRAMEA027609,TRAACC000007,
TRAMEA027610,TRAACC000007,
TRAMEA027611,TRAACC000007,
TRAMEA027612,TRAACC000007,
TRAMEA027613,TRAACC000007,
TRAMEA027614,TRAACC000007,
TRAMEA027615,TRAACC000007,
TRAMEA027616,TRAACC000007,
TRAMEA027617,TRAACC000007,
TRAMEA027618,TRAACC000007,
TRAMEA027619,TRAACC000007,
TRAMEA027620,TRAACC000007,
TRAMEA027621,TRAACC000007,
TRAMEA027622,TRAACC000007,
TRAMEA027623,TRAACC000007,
TRAMEA027624,TRAACC000007,
TRAMEA027625,TRAACC000007,
TRAMEA027626,TRAACC000007,
TRAMEA027627,TRAACC000007,
TRAMEA027628,TRAACC000007,
TRAMEA027629,TRAACC000007,
TRAMEA027630,TRAACC000007,
TRAMEA027631,TRAACC000007,
TRAMEA027632,TRAACC000007,
TRAMEA027633,TRAACC000007,
TRAMEA027634,TRAACC000007,
TRAMEA027635,TRAACC000007,
TRAMEA027636,TRAACC000007,
TRAMEA027637,TRAACC000007,
TRAMEA027638,TRAACC000007,
TRAMEA027639,TRAACC000007,
TRAMEA027640,TRAACC000007,
TRAMEA027641,TRAACC000007,
TRAMEA027642,TRAACC000007,
TRAMEA027643,TRAACC000007,
TRAMEA027739,TRAACC000008,
TRAMEA027740,TRAACC000008,
TRAMEA027741,TRAACC000008,
TRAMEA027742,TRAACC000008,
TRAMEA027743,TRAACC000008,
TRAMEA027744,TRAACC000008,
TRAMEA027745,TRAACC000008,
TRAMEA027746,TRAACC000008,
TRAMEA027747,TRAACC000008,
TRAMEA027748,TRAACC000008,
TRAMEA027749,TRAACC000008,
TRAMEA027750,TRAACC000008,
TRAMEA027751,TRAACC000008,
TRAMEA027752,TRAACC000008,
TRAMEA027753,TRAACC000008,
TRAMEA027754,TRAACC000008,
TRAMEA027755,TRAACC000008,
TRAMEA027756,TRAACC000008,
TRAMEA027757,TRAACC000008,
TRAMEA027758,TRAACC000008,
TRAMEA027759,TRAACC000008,
TRAMEA027760,TRAACC000008,
TRAMEA027761,TRAACC000008,
TRAMEA027762,TRAACC000008,
TRAMEA027763,TRAACC000008,
TRAMEA027764,TRAACC000008,
TRAMEA027765,TRAACC000008,
TRAMEA027766,TRAACC000008,
TRAMEA027767,TRAACC000008,
TRAMEA027768,TRAACC000008,
TRAMEA027769,TRAACC000008,
TRAMEA027770,TRAACC000008,
TRAMEA027771,TRAACC000008,
TRAMEA027772,TRAACC000008,
TRAMEA027773,TRAACC000008,
TRAMEA027774,TRAACC000008,
TRAMEA027775,TRAACC000008,
TRAMEA027776,TRAACC000008,
TRAMEA027777,TRAACC000008,
TRAMEA027778,TRAACC000008,
TRAMEA027779,TRAACC000008,
TRAMEA027780,TRAACC000008,
TRAMEA027781,TRAACC000008,
TRAMEA027782,TRAACC000008,
TRAMEA027783,TRAACC000008,
TRAMEA027784,TRAACC000008,
TRAMEA027785,TRAACC000008,
TRAMEA027786,TRAACC000008,
TRAMEA027787,TRAACC000008,
TRAMEA027788,TRAACC000008,
TRAMEA027789,TRAACC000008,
TRAMEA027790,TRAACC000008,
TRAMEA027791,TRAACC000008,
TRAMEA027792,TRAACC000008,
TRAMEA027793,TRAACC000008,
TRAMEA027794,TRAACC000008,
TRAMEA027795,TRAACC000008,
TRAMEA027796,TRAACC000008,
TRAMEA027797,TRAACC000008,
TRAMEA027798,TRAACC000008,
TRAMEA027799,TRAACC000008,
TRAMEA027800,TRAACC000008,
TRAMEA027801,TRAACC000008,
TRAMEA027802,TRAACC000008,
TRAMEA027803,TRAACC000008,
TRAMEA027804,TRAACC000008,
TRAMEA027805,TRAACC000008,
TRAMEA027806,TRAACC000008,
TRAMEA027807,TRAACC000008,
TRAMEA027808,TRAACC000008,
TRAMEA027809,TRAACC000008,
TRAMEA027810,TRAACC000008,
TRAMEA027811,TRAACC000008,
TRAMEA027812,TRAACC000008,
TRAMEA027813,TRAACC000008,
TRAMEA027814,TRAACC000008,
TRAMEA027815,TRAACC000008,
TRAMEA027816,TRAACC000008,
TRAMEA027817,TRAACC000008,
TRAMEA027818,TRAACC000008,
TRAMEA027819,TRAACC000008,
TRAMEA027820,TRAACC000008,
TRAMEA027821,TRAACC000008,
TRAMEA027822,TRAACC000008,
TRAMEA027823,TRAACC000008,
TRAMEA027824,TRAACC000008,
TRAMEA027825,TRAACC000008,
TRAMEA027826,TRAACC000008,
TRAMEA027827,TRAACC000008,
TRAMEA027828,TRAACC000008,
TRAMEA027829,TRAACC000008,
TRAMEA027830,TRAACC000008,
TRAMEA027831,TRAACC000008,
TRAMEA027832,TRAACC000008,
TRAMEA027833,TRAACC000008,
TRAMEA027834,TRAACC000008,
TRAMEA027835,TRAACC000008,
TRAMEA027836,TRAACC000008,
TRAMEA027837,TRAACC000008,
TRAMEA027838,TRAACC000008,
TRAMEA027839,TRAACC000008,
TRAMEA027840,TRAACC000008,
TRAMEA027841,TRAACC000008,
TRAMEA027842,TRAACC000008,
TRAMEA027843,TRAACC000008,
TRAMEA027844,TRAACC000008,
TRAMEA027845,TRAACC000008,
TRAMEA027846,TRAACC000008,
TRAMEA027847,TRAACC000008,
TRAMEA027848,TRAACC000008,
TRAMEA027849,TRAACC000008,
TRAMEA027850,TRAACC000008,
TRAMEA027851,TRAACC000008,
TRAMEA027852,TRAACC000008,
TRAMEA027853,TRAACC000008,
TRAMEA027854,TRAACC000008,
TRAMEA027855,TRAACC000008,
TRAMEA027856,TRAACC000008,
TRAMEA027857,TRAACC000008,
TRAMEA027858,TRAACC000008,
TRAMEA027859,TRAACC000008,
TRAMEA027860,TRAACC000008,
TRAMEA027861,TRAACC000008,
TRAMEA027862,TRAACC000008,
TRAMEA027863,TRAACC000008,
TRAMEA027864,TRAACC000008,
TRAMEA027865,TRAACC000008,
TRAMEA027866,TRAACC000008,
TRAMEA027867,TRAACC000008,
TRAMEA027868,TRAACC000008,
TRAMEA027869,TRAACC000008,
TRAMEA027870,TRAACC000008,
TRAMEA027871,TRAACC000008,
TRAMEA027872,TRAACC000008,
TRAMEA027873,TRAACC000008,
TRAMEA027874,TRAACC000008,
TRAMEA027875,TRAACC000008,
TRAMEA027876,TRAACC000008,
TRAMEA027877,TRAACC000008,
TRAMEA027878,TRAACC000008,
TRAMEA027879,TRAACC000008,
TRAMEA027880,TRAACC000008,
TRAMEA027881,TRAACC000008,
TRAMEA027882,TRAACC000008,
TRAMEA027883,TRAACC000008,
TRAMEA027884,TRAACC000008,
TRAMEA027885,TRAACC000008,
TRAMEA027886,TRAACC000008,
TRAMEA027887,TRAACC000008,
TRAMEA027888,TRAACC000008,
TRAMEA027889,TRAACC000008,
TRAMEA027890,TRAACC000008,
TRAMEA027891,TRAACC000008,
TRAMEA027892,TRAACC000008,
TRAMEA027893,TRAACC000008,
TRAMEA027894,TRAACC000008,
TRAMEA027895,TRAACC000008,
TRAMEA027896,TRAACC000008,
TRAMEA027897,TRAACC000008,
TRAMEA027898,TRAACC000008,
TRAMEA027899,TRAACC000008,
TRAMEA027900,TRAACC000008,
TRAMEA027901,TRAACC000008,
TRAMEA027902,TRAACC000008,
TRAMEA027903,TRAACC000008,
TRAMEA027904,TRAACC000008,
TRAMEA027905,TRAACC000008,
TRAMEA027906,TRAACC000008,
TRAMEA027907,TRAACC000008,
TRAMEA027908,TRAACC000008,
TRAMEA027909,TRAACC000008,
TRAMEA027910,TRAACC000008,
TRAMEA027911,TRAACC000008,
TRAMEA027912,TRAACC000008,
TRAMEA027913,TRAACC000008,
TRAMEA027914,TRAACC000008,
TRAMEA027915,TRAACC000008,
